id,gen,sp,ssp,en,lat,lng,alt,q,type,rec,rmk,bird-seen
404357,Francolinus,pondicerianus,,Grey Francolin,23.4894,69.2526,40,D,song,Meena Haribal,Grey Francolins calling and counter calling.  This is part of the call which is heard in this clip too XC404355,no
308571,Francolinus,pondicerianus,,Grey Francolin,12.8007,80.2477,0,D,"call, song",emganin,"several birds singing/calling from bushes in the backwater area behind the Fisherman's Cove Hotel. Identified plain prinia, in the background, not sure about the others. One seems to be mimicking other bird sounds

identified by a friend in Chennai",no
569016,Francolinus,gularis,,Swamp Francolin,26.6345,93.3575,70,A,song,Jelle Scharringa,At least two birds present in tall grassland.,yes
569014,Francolinus,gularis,,Swamp Francolin,26.6345,93.3575,70,A,song,Jelle Scharringa,At least two birds present in tall grassland.,yes
569013,Francolinus,gularis,,Swamp Francolin,26.6345,93.3575,70,A,song,Jelle Scharringa,At least two birds present in tall grassland.,yes
472456,Francolinus,gularis,,Swamp Francolin,26.7668,90.9891,100,A,call,Dibyendu Ash,,yes
117028,Francolinus,gularis,,Swamp Francolin,26.6345,93.3575,70,A,call,Mike Nelson,Single bird calling from tall grass near the tower,no
35558,Francolinus,gularis,,Swamp Francolin,26.6667,93.3501,?,A,song,Arnold Meijer,Birds calling from tall grass. link:http://www.bluerobin.nl,unknown
414645,Francolinus,gularis,,Swamp Francolin,26.6667,93.3501,90,B,call,Sudipto Roy,Burapahar range. Group of hoolock gibbon calling in the background.,unknown
117027,Francolinus,gularis,,Swamp Francolin,26.6048,93.3916,80,B,song,Mike Nelson,"Several birds out in the grass singing at sunrise, a few elephants calling too.",no
117026,Francolinus,gularis,,Swamp Francolin,26.6048,93.3916,80,B,song,Mike Nelson,"Several birds out in the grass singing at sunrise, a few elephants calling too",no
37607,Francolinus,gularis,,Swamp Francolin,26.6667,93.3501,?,B,song,David Farrow,,unknown
95803,Coturnix,coturnix,,Common Quail,21.591,71.314,?,C,call,vir joshi,,unknown
501631,Coturnix,coromandelica,,Rain Quail,16.9051,74.8387,850,no score,call,Kaustubh Machnurkar,Calls from multiple locations,no
430880,Coturnix,coromandelica,,Rain Quail,26.7038,75.9244,4,no score,"call, female",Kishanmeena,,yes
331559,Coturnix,coromandelica,,Rain Quail,21.0486,75.863,200,A,call,Lakshmikant Rajaram Neve,?,no
331246,Coturnix,coromandelica,,Rain Quail,15.5078,73.8805,0,A,song,Mandar Bhagat,,no
124016,Coturnix,coromandelica,,Rain Quail,18.5937,75.3052,550,A,song,pradnyavant mane,,yes
109062,Coturnix,coromandelica,,Rain Quail,,,950,A,Song,Rajgopal Patil,,unknown
41035,Coturnix,coromandelica,,Rain Quail,17.67003,75.912781,400,A,?,Martin Fowlie,,unknown
487519,Coturnix,coromandelica,,Rain Quail,17.4855,78.2678,550,B,song,Paul Bourdin,,no
336639,Coturnix,coromandelica,,Rain Quail,15.5161,73.8919,0,B,call,Mike Prince,,no
332459,Coturnix,coromandelica,,Rain Quail,13.1594,77.4902,850,B,call,Rajneesh,The beginning and end of the recording trimmed as there was a lot of ambient wind sound drowning the bird call. No editing otherwise,no
83130,Coturnix,coromandelica,,Rain Quail,21.5739,71.322,?,B,call or song,vir joshi,monsoon visitor,unknown
332638,Coturnix,coromandelica,,Rain Quail,26.2104,74.7982,200,C,song,Subhajit Chaudhuri,A male was foraging.Saw it crossing the road and started calling.,yes
109775,Coturnix,coromandelica,,Rain Quail,15.6798,74.3478,780,C,?,RAM MALLYA,,unknown
426544,Excalfactoria,chinensis,,King Quail,26.672638,91.004331,,B,song,Peter Boesman,ID based on similarity with XC194163.,unknown
416881,Perdicula,asiatica,,Jungle Bush Quail,15.2177,74.1277,80,A,"?, call, song",Mandar Bhagat,,yes
374897,Perdicula,asiatica,,Jungle Bush Quail,21.0413,71.0693,140,A,"male, song",Viral joshi,,yes
207015,Perdicula,asiatica,vidali,Jungle Bush Quail,18.3344,73.6749,950,A,call,Rajgopal Patil,,no
416879,Perdicula,asiatica,,Jungle Bush Quail,15.2177,74.1277,80,B,"?, call, song",Mandar Bhagat,,yes
90625,Perdicula,asiatica,,Jungle Bush Quail,21.5948,71.3948,?,B,comunication call,vir joshi,,unknown
506756,Perdicula,asiatica,,Jungle Bush Quail,28.5036,77.1219,260,C,"adult, call, sex uncertain",Roozbeh Gazdar,Call heard just before dusk.,no
369424,Perdicula,asiatica,,Jungle Bush Quail,11.5389,76.6428,?,C,song,Peter Boesman,ID certainty 60%. Trill at dusk from an area where Jungle Bushquails were present.,unknown
369423,Perdicula,asiatica,,Jungle Bush Quail,11.5389,76.6428,?,C,song,Peter Boesman,ID certainty 60%. Trill at dusk from an area where Jungle Bushquails were present.,unknown
369422,Perdicula,asiatica,,Jungle Bush Quail,11.5389,76.6428,,C,song,Peter Boesman,ID certainty 60%. Trill at dusk from an area where Jungle Bushquails were present.,unknown
94588,Perdicula,asiatica,,Jungle Bush Quail,15.332,76.475,450,D,Call,Ramit Singal,,unknown
256682,Perdicula,argoondah,,Rock Bush Quail,21.593,71.312,110,C,song,Viral joshi,,yes
497518,Perdicula,erythrorhyncha,,Painted Bush Quail,17.9264,73.738,1300,A,"male, song",Prateik Kulkarni,,yes
497517,Perdicula,erythrorhyncha,,Painted Bush Quail,17.9241,73.7362,1300,A,"male, song",Prateik Kulkarni,,yes
473853,Perdicula,erythrorhyncha,erythrorhyncha,Painted Bush Quail,10.0965,77.0582,1500,A,call,Frank Lambert,,yes
473852,Perdicula,erythrorhyncha,erythrorhyncha,Painted Bush Quail,10.0965,77.0582,1500,A,call,Frank Lambert,,yes
401050,Perdicula,erythrorhyncha,,Painted Bush Quail,10.2783,77.5147,1500,A,"call, female",Viral joshi,,no
369419,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,A,song,Peter Boesman,,unknown
369418,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,A,song,Peter Boesman,,unknown
369416,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,A,song,Peter Boesman,,unknown
121368,Perdicula,erythrorhyncha,,Painted Bush Quail,15.824,74.5203,750,A,"male, song",Rajgopal Patil,"Grassland, Agriculture",no
369420,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,B,call,Peter Boesman,,unknown
369421,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,C,call,Peter Boesman,,unknown
369417,Perdicula,erythrorhyncha,,Painted Bush Quail,11.4639,76.6798,,C,song,Peter Boesman,,unknown
532202,Arborophila,torqueola,,Hill Partridge,26.9172,88.3898,1700,no score,song,Ajay,Recorded in the montane forest of Latpanchar.,no
547608,Arborophila,torqueola,,Hill Partridge,30.4789,79.2111,,A,song,Andrew Spencer,Archived at the Macaulay Library as ML173737511,yes
474532,Arborophila,torqueola,,Hill Partridge,27.1567,92.4606,2400,A,call,Dibyendu Ash,,no
472585,Arborophila,torqueola,,Hill Partridge,30.48,79.2,,A,Song,Peter Boesman,This song typically given by a male bird perched on top of a rock inside the forest.,unknown
472584,Arborophila,torqueola,,Hill Partridge,30.48,79.2,,A,Song,Peter Boesman,This song typically given by a male bird perched on top of a rock inside the forest.,unknown
417967,Arborophila,torqueola,,Hill Partridge,30.4784,79.1406,1600,A,song,Mandar Bhagat,,no
356751,Arborophila,torqueola,,Hill Partridge,29.485,79.354,2300,A,call,Pronoy Baidya,,no
292630,Arborophila,torqueola,,Hill Partridge,28.2334,95.9167,2400,A,call,Ramit Singal,,yes
239503,Arborophila,torqueola,,Hill Partridge,31.1053,77.2399,2500,A,call,Lakshminarasimha Ranganathan,,no
149872,Arborophila,torqueola,torqueola,Hill Partridge,27.1001,92.4001,1400,A,song,Niels Poul Dreyer,,yes
79832,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,A,call,Frank Lambert,natural calls,unknown
79831,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,A,call,Frank Lambert,natural calls,unknown
79830,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,A,call,Frank Lambert,,unknown
79067,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2500,A,Song ,Yong Ding Li,,unknown
78527,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,A,call,Frank Lambert,bird not seen,unknown
21905,Arborophila,torqueola,,Hill Partridge,28.6333495,94.9747467,?,A,song,Mathias Ritschard,,unknown
547733,Arborophila,torqueola,,Hill Partridge,30.4589,78.0232,,B,call,Andrew Spencer,"Quiet calls from a male bird on the ground in tall rhododendron forest, first foraging and then walking away slowly. Archived at the Macaulay Library as ML173069371",yes
472583,Arborophila,torqueola,,Hill Partridge,30.48,79.2,,B,Song,Peter Boesman,Alternative song.,unknown
470305,Arborophila,torqueola,,Hill Partridge,27.1253,92.4553,2800,B,song,Ramit Singal,,no
407653,Arborophila,torqueola,millardi,Hill Partridge,30.4776,79.211,2900,B,song,Rolf A. de By,"Bird calling up slope and away from me, possibly at distance of 250 m.  Never seen.  Recording engineered around frequency of call and upped in volume.  Ssp inferred from location only.",no
384143,Arborophila,torqueola,,Hill Partridge,29.946,79.1228,2000,B,"call, male",Prashant Kumar,,yes
323925,Arborophila,torqueola,,Hill Partridge,29.443,79.418,2200,B,song,Mandar Bhagat,,no
312143,Arborophila,torqueola,,Hill Partridge,,,2700,B,song,KALYAN SINGH SAJWAN,,no
104132,Arborophila,torqueola,,Hill Partridge,29.426,79.436,2000,B,call,vir joshi,,unknown
80002,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2550,B,call,Frank Lambert,,unknown
79833,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,B,"call, song",Frank Lambert,in response to playback,unknown
79829,Arborophila,torqueola,,Hill Partridge,27.1001,92.4001,2800,B,agitated calls,Frank Lambert,calling in response to playback,unknown
426418,Arborophila,torqueola,,Hill Partridge,27.11667,92.43333,,C,song,Peter Boesman,ID based on similarity with XC115139.,unknown
402014,Arborophila,torqueola,,Hill Partridge,29.348,79.529,1300,C,"Duet, call, female, male, song",Mike Dooher,,no
341556,Arborophila,torqueola,,Hill Partridge,29.3436,79.4835,1300,C,alarm call,Yashastilak  Singh,assuming it to be an alarm call since we were near the bird. Not sure,no
74360,Arborophila,torqueola,millardi,Hill Partridge,29.423,79.426,2200,C,Song,Mike Nelson,Several calling in the early morning on the other side of Pangot. Hannu Jannes ID this as the less commonly heard call from this species not Rufous-throated Partridge.,unknown
80000,Arborophila,rufogularis,rufogularis,Rufous-throated Partridge,27.1001,92.4001,1300,A,song,Frank Lambert,,unknown
21941,Arborophila,rufogularis,,Rufous-throated Partridge,25.6501,94.0334,?,A,song,Mathias Ritschard,,unknown
455215,Arborophila,rufogularis,,Rufous-throated Partridge,25.5719,93.8576,1900,B,song,Meena Haribal,It was just after sunset at 4.30 pm and spent 30 minutes listening to delightful sounds of Mountain Bamboo Partridges and Rufous-throated partridges.  Last birds to call were Blyth's Tragopan . There were calling from about 1500 ft above of us it seemed. But at least there were three or four birds.  Called for about 5 minutes. This is one of the cuts.,no
426417,Arborophila,rufogularis,,Rufous-throated Partridge,27.0223,92.4139,,B,song,Peter Boesman,,unknown
426416,Arborophila,rufogularis,,Rufous-throated Partridge,27.0223,92.4139,,B,call,Peter Boesman,,unknown
426415,Arborophila,rufogularis,,Rufous-throated Partridge,27.0223,92.4139,,B,call,Peter Boesman,,unknown
324476,Arborophila,rufogularis,,Rufous-throated Partridge,29.443,79.418,2200,B,call,Mandar Bhagat,,no
201075,Arborophila,rufogularis,rufogularis,Rufous-throated Partridge,27.1001,92.4001,1800,B,song,Frank Lambert,near Sessi. song and duet,no
80001,Arborophila,rufogularis,rufogularis,Rufous-throated Partridge,27.1001,92.4001,1300,B,call,Frank Lambert,,unknown
138650,Arborophila,rufogularis,,Rufous-throated Partridge,29.3524,79.5283,1300,C,song,vir joshi,This birds are very close. Less than 7 feet. Total two individuals seen both are singing,yes
79922,Arborophila,rufogularis,,Rufous-throated Partridge,27.1001,92.4001,1300,C,call,Frank Lambert,,unknown
35518,Arborophila,rufogularis,,Rufous-throated Partridge,27.11667,92.43333,?,C,song,Arnold Meijer,Singing from inside forest. link:http://www.bluerobin.nl,unknown
21940,Arborophila,rufogularis,,Rufous-throated Partridge,28.6333495,94.9747467,?,C,song,Mathias Ritschard,,unknown
426421,Arborophila,atrogularis,,White-cheeked Partridge,26.672638,91.004331,,A,song,Peter Boesman,,unknown
156569,Arborophila,atrogularis,,White-cheeked Partridge,27.3806,95.6306,180,A,song,Frank Lambert,There are certainly two different birds - presumably a pair - dueting on this track. Same birds as on  XC156568. The first few notes may be missing,yes
156568,Arborophila,atrogularis,,White-cheeked Partridge,27.3806,95.6306,180,A,song,Frank Lambert,There seem to be two different birds - presumably a pair - on this track but not confirmed by observation.,yes
156567,Arborophila,atrogularis,,White-cheeked Partridge,27.3806,95.6306,180,A,"call, song",Frank Lambert,Full song followed by a few quiet calls,yes
426419,Arborophila,atrogularis,,White-cheeked Partridge,26.672638,91.004331,,B,call,Peter Boesman,,unknown
417071,Arborophila,atrogularis,,White-cheeked Partridge,26.6708,91.0019,60,B,song,Subhajit Chaudhuri,Dense undergrowth on the edge of main road. Clear sunny weather.,no
417070,Arborophila,atrogularis,,White-cheeked Partridge,26.6708,91.0019,60,B,song,Subhajit Chaudhuri,Dense undergrowth on the edge of main road. Clear sunny weather.,no
156566,Arborophila,atrogularis,,White-cheeked Partridge,27.3806,95.6306,180,B,call,Frank Lambert,Various calls,yes
121570,Arborophila,atrogularis,,White-cheeked Partridge,27.6397,96.6248,3200,B,song,Niels Poul Dreyer,,yes
100805,Arborophila,atrogularis,,White-cheeked Partridge,27.63974,96.624756,400,B,song,Mathias Ritschard,,unknown
79441,Arborophila,atrogularis,,White-cheeked Partridge,,,?,B,song,Desmond Allen,bird singing,unknown
20038,Arborophila,atrogularis,,White-cheeked Partridge,26.9498,92.7053,?,B,song,Mike Catsis,,unknown
426420,Arborophila,atrogularis,,White-cheeked Partridge,26.672638,91.004331,,C,call,Peter Boesman,Soft calls.,unknown
568802,Arborophila,mandellii,,Chestnut-breasted Partridge,27.066,92.4064,1900,A,song,Jelle Scharringa,,no
568801,Arborophila,mandellii,,Chestnut-breasted Partridge,27.066,92.4064,1900,A,song,Jelle Scharringa,,no
568799,Arborophila,mandellii,,Chestnut-breasted Partridge,27.066,92.4064,1900,A,song,Jelle Scharringa,,no
470188,Arborophila,mandellii,,Chestnut-breasted Partridge,28.2407,95.8663,1800,A,"call, song",Dibyendu Ash,,no
470186,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1567,92.4606,2400,A,call,Dibyendu Ash,,no
79920,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1001,92.4001,1700,A,call,Frank Lambert,,unknown
35457,Arborophila,mandellii,,Chestnut-breasted Partridge,27.11667,92.43333,?,A,song,Arnold Meijer,"Three birds at very close range, scratching through fallen leaves inside roadside vegetation. link:http://www.bluerobin.nl",unknown
21881,Arborophila,mandellii,,Chestnut-breasted Partridge,28.6333495,94.9747467,?,A,song,Mathias Ritschard,unusual song variant,unknown
21880,Arborophila,mandellii,,Chestnut-breasted Partridge,28.2278,95.8778,?,A,song,Mathias Ritschard,,unknown
426414,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1567,92.4606,,B,song,Peter Boesman,ID based on comparison with other XC recordings.,unknown
426413,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1567,92.4606,,B,song,Peter Boesman,ID based on comparison with other XC recordings.,unknown
79921,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1001,92.4001,1800,B,call,Frank Lambert,,unknown
18750,Arborophila,mandellii,,Chestnut-breasted Partridge,27.1001,92.4001,2200,B,song,Mike Catsis,A single trilling upwardly inflected note repeated,unknown
475434,Bambusicola,fytchii,,Mountain Bamboo Partridge,25.6152,94.0014,2600,A,call,Dibyendu Ash,,no
455212,Bambusicola,fytchii,,Mountain Bamboo Partridge,25.5719,93.8576,1900,B,song,Meena Haribal,It was just after sunset at 4.30 pm and spent 30 minutes listening to delightful sounds of Mountain Bamboo Partridges and Rufous-throated partridges. It was serenest moment in my life.,no
402156,Bambusicola,fytchii,,Mountain Bamboo Partridge,25.8488,94.9617,2500,B,alarm call,Joli Borah,,no
209822,Bambusicola,fytchii,,Mountain Bamboo Partridge,25.6501,94.0334,1750,B,"alarm call, flight call",Pritam Baruah,Flock of 3.,yes
459656,Bambusicola,fytchii,,Mountain Bamboo Partridge,25.6389,93.9891,2100,C,"call, contact call, song",Meena Haribal,,no
540542,Galloperdix,spadicea,,Red Spurfowl,13.6541,79.4558,140,no score,"call, life stage uncertain, sex uncertain",Harsha K Kumar,Calling from the trench at Bhupal housing colony/Sechachalam reserve forest.,no
473855,Galloperdix,spadicea,stewarti,Red Spurfowl,10.0965,77.0582,1500,A,call,Frank Lambert,,no
409700,Galloperdix,spadicea,spadicea,Red Spurfowl,21.5834,77.3334,650,A,call,Frank Lambert,,unknown
312771,Galloperdix,spadicea,spadicea,Red Spurfowl,19.2032,72.9198,140,A,"alarm call, call, juvenile",Yogesh Patel,Three Chicks Calling &  Adult responding inbetween,yes
209620,Galloperdix,spadicea,,Red Spurfowl,15.3622,73.8918,10,A,"call, song",Mandar Bhagat,,no
409701,Galloperdix,spadicea,spadicea,Red Spurfowl,21.5834,77.3334,650,B,call,Frank Lambert,Same bird as  XC409700,unknown
369223,Galloperdix,spadicea,,Red Spurfowl,9.6031376,77.1668688,,B,call,Peter Boesman,Soft calls,unknown
